order_id,customer_id,restaurant_id,order_timestamp,order_amount,discount_amount,delivery_fee,payment_mode,order_status
O001116,C01030,R0031,10-09-2024,535.91,53.59,60,UPI,Refunded
O001117,C01264,R0132,11-05-2024,709.94,70.99,24,UPI,Cancelled
O001118,C00904,R0086,11-04-2024,1144.3,0,33,UPI,Delivered
O001119,C03944,R0004,15-02-2025,733.51,73.35,43,UPI,Delivered
O001120,C04249,R0196,30-08-2024,1305.45,0,43,UPI,Refunded
O001121,C00014,R0193,13-12-2025,1242.05,124.2,43,UPI,Delivered
O001122,C00892,R0098,19-05-2025,1120.16,0,38,Cash,Delivered
O001123,C03066,R0115,21-05-2024,385.13,0,39,Cash,Refunded
O001124,C00324,R0049,02-06-2025,617.22,61.72,22,Cash,Cancelled
O001125,C00637,R0031,30-01-2025,1550.42,0,57,Wallet,Refunded
O001126,C02702,R0029,01-02-2024,676.76,67.68,23,Card,Delivered
O001127,C02513,R0015,11-04-2025,554.95,55.5,23,Card,Delivered
O001128,C00441,R0163,17-11-2025,970.6,0,54,UPI,Delivered
O001129,C04069,R0112,29-10-2024,782.8,0,50,UPI,Delivered
O001130,C01864,R0094,22-03-2026,985.38,0,50,UPI,Delivered
O001131,C00660,R0169,06-06-2024,796.84,79.68,32,UPI,Delivered
O001132,C03867,R0065,06-02-2026,1494.78,0,40,UPI,Delivered
O001133,C04789,R0138,20-07-2024,1035.02,0,27,Card,Delivered
O001134,C02147,R0110,20-01-2024,1027.92,102.79,29,UPI,Delivered
O001135,C04623,R0101,23-04-2026,487.12,0,22,UPI,Cancelled
O001136,C00983,R0024,07-12-2024,1328.88,0,52,UPI,Delivered
O001137,C00590,R0068,14-06-2025,256.37,0,51,Wallet,Delivered
O001138,C04384,R0139,05-09-2025,746.6,0,44,UPI,Delivered
O001139,C03986,R0140,03-08-2025,532.48,0,43,UPI,Delivered
O001140,C02909,R0080,12-11-2024,1193.78,119.38,28,Wallet,Delivered
O001141,C03874,R0024,18-10-2025,663.34,0,23,Cash,Delivered
O001142,C03452,R0076,24-11-2024,774.68,77.47,50,Card,Delivered
O001143,C00388,R0146,24-07-2024,260.63,26.06,45,UPI,Delivered
O001144,C00898,R0174,16-09-2025,630.37,0,23,Cash,Delivered
O001145,C00936,R0119,14-10-2025,1451.94,0,46,UPI,Delivered
O001146,C01337,R0152,20-01-2024,369.06,36.91,39,UPI,Cancelled
O001147,C00161,R0098,28-10-2025,673.93,0,24,UPI,Delivered
O001148,C01012,R0172,26-07-2025,1421.81,0,55,UPI,Delivered
O001149,C02350,R0172,01-12-2024,1512.14,0,51,Card,Delivered
O001150,C03041,R0166,31-05-2024,1429,142.9,20,UPI,Delivered
O001151,C03008,R0116,12-06-2025,909.31,0,48,Card,Refunded
O001152,C01117,R0175,10-08-2025,1043.62,104.36,20,UPI,Delivered
O001153,C03833,R0193,10-09-2025,406.31,0,54,Card,Refunded
O001154,C03626,R0105,28-01-2026,653.52,0,21,Cash,Delivered
O001155,C02287,R0155,02-06-2025,596.83,0,21,Card,Delivered
O001156,C03840,R0032,10-07-2025,659.26,0,46,UPI,Delivered
O001157,C00322,R0051,08-08-2025,1288.04,128.8,21,UPI,Delivered
O001158,C02636,R0122,03-02-2026,610.2,0,47,UPI,Delivered
O001159,C03857,R0045,08-08-2025,725.66,72.57,24,Wallet,Refunded
O001160,C01990,R0170,01-08-2025,1280.63,0,25,Cash,Delivered
O001161,C04650,R0190,23-05-2025,866.88,86.69,59,UPI,Delivered
O001162,C01267,R0093,26-02-2025,461.55,0,50,Wallet,Refunded
O001163,C02595,R0192,01-11-2025,1451.31,0,35,Card,Cancelled
O001164,C03079,R0088,23-04-2024,607.22,0,58,Card,Cancelled
O001165,C02890,R0053,06-09-2025,365.72,0,53,Card,Delivered
O001166,C03869,R0094,29-06-2025,1320.66,0,56,Cash,Delivered
O001167,C00154,R0068,02-04-2025,366.12,0,53,Wallet,Refunded
O001168,C04833,R0038,08-10-2024,488.49,48.85,45,Wallet,Delivered
O001169,C04913,R0125,30-08-2025,1149.79,0,47,Card,Delivered
O001170,C04703,R0145,12-05-2025,963.73,0,51,UPI,Cancelled
O001171,C01082,R0199,09-07-2025,545.97,0,53,Cash,Cancelled
O001172,C02960,R0116,16-01-2024,1041.17,104.12,37,UPI,Delivered
O001173,C03168,R0028,17-02-2025,747.96,0,50,UPI,Refunded
O001174,C00610,R0088,30-01-2025,955.38,0,34,Wallet,Delivered
O001175,C03461,R0024,28-07-2025,993.72,0,59,UPI,Delivered
O001176,C00156,R0152,22-09-2024,1489.28,148.93,50,Wallet,Delivered
O001177,C00930,R0036,11-08-2024,1090.33,0,47,UPI,Delivered
O001178,C01715,R0075,29-06-2025,1479.29,147.93,41,UPI,Delivered
O001179,C03316,R0178,29-10-2025,810.05,81,55,Card,Delivered
O001180,C03407,R0128,04-10-2025,351.82,0,53,Card,Refunded
O001181,C00486,R0152,21-02-2024,1444.53,0,54,Card,Cancelled
O001182,C01427,R0048,20-05-2024,385.65,0,39,UPI,Refunded
O001183,C03195,R0005,06-07-2025,1063.14,106.31,57,Card,Refunded
O001184,C04426,R0045,16-02-2026,465.15,0,36,UPI,Cancelled
O001185,C01505,R0163,12-06-2025,1507.15,150.72,58,Card,Delivered
O001186,C01646,R0017,30-12-2024,817.19,81.72,31,Wallet,Refunded
O001187,C04966,R0127,09-01-2025,744.93,74.49,27,UPI,Refunded
O001188,C03681,R0009,25-09-2025,895.81,89.58,23,Cash,Delivered
O001189,C00289,R0078,09-08-2025,678.2,67.82,49,UPI,Cancelled
O001190,C04222,R0115,13-02-2024,281.27,28.13,46,Cash,Delivered
O001191,C04626,R0052,17-11-2025,1265.25,0,22,UPI,Delivered
O001192,C03761,R0124,12-10-2024,859.77,85.98,38,Cash,Refunded
O001193,C02757,R0009,19-02-2024,1233.13,123.31,40,Wallet,Refunded
O001194,C01363,R0113,14-05-2025,357.32,35.73,28,UPI,Delivered
O001195,C01293,R0059,27-12-2024,1427.95,0,40,UPI,Refunded
O001196,C04528,R0188,22-06-2025,1250.13,0,48,UPI,Cancelled
O001197,C00381,R0195,11-06-2024,1391.93,0,34,Card,Delivered
O001198,C03623,R0191,09-09-2025,1004.98,0,51,Cash,Delivered
O001199,C00960,R0180,03-09-2024,1170.46,117.05,60,Card,Cancelled
O001200,C04467,R0049,12-05-2024,545.83,0,57,UPI,Delivered
O001201,C04386,R0002,09-02-2024,599.73,59.97,21,Wallet,Delivered
O001202,C04910,R0087,21-03-2025,1475.78,0,45,Cash,Delivered
O001203,C03094,R0163,30-03-2024,434.08,43.41,25,UPI,Delivered
O001204,C02641,R0114,08-12-2025,743.96,74.4,33,UPI,Refunded
O001205,C01890,R0107,12-03-2025,1396.33,0,60,UPI,Delivered
O001206,C04517,R0065,28-03-2025,1181.79,0,27,Card,Refunded
O001207,C01007,R0122,12-02-2026,560.29,56.03,48,UPI,Refunded
O001208,C04219,R0023,09-05-2025,1533.69,0,32,UPI,Cancelled
O001209,C02642,R0052,17-11-2024,694.26,69.43,55,Card,Delivered
O001210,C00087,R0080,28-09-2025,914.65,0,37,Card,Refunded
O001211,C02789,R0037,20-04-2024,1279.39,0,60,Card,Cancelled
O001212,C03483,R0130,13-09-2024,1184.9,0,46,Cash,Refunded
O001213,C04386,R0044,01-11-2024,858.23,0,34,Card,Delivered
O001214,C04816,R0094,24-03-2024,392.54,39.25,58,UPI,Refunded
O001215,C00015,R0110,15-07-2025,1448.42,0,36,UPI,Cancelled
O001216,C04396,R0049,29-02-2024,610.83,0,52,UPI,Delivered
O001217,C04803,R0013,14-09-2025,1547.72,0,29,UPI,Cancelled
O001218,C02782,R0182,26-08-2024,1255.88,0,32,Wallet,Refunded
O001219,C01982,R0086,18-03-2024,337.08,33.71,29,UPI,Cancelled
O001220,C00067,R0156,06-09-2025,1465.14,146.51,58,UPI,Refunded
O001221,C03740,R0149,29-03-2024,827.97,82.8,53,Cash,Delivered
O001222,C01664,R0046,25-10-2024,1241.6,124.16,26,Cash,Cancelled
O001223,C03663,R0101,29-12-2025,1019.97,0,29,UPI,Refunded
O001224,C04113,R0079,14-06-2024,462.64,46.26,41,UPI,Delivered
O001225,C04264,R0081,08-10-2024,1230.58,123.06,26,Wallet,Delivered
O001226,C03106,R0106,30-03-2025,758.61,75.86,44,UPI,Delivered
O001227,C02673,R0103,15-10-2025,488.53,0,28,Card,Delivered
O001228,C00168,R0199,14-10-2024,625.55,62.55,34,Card,Cancelled
O001229,C01731,R0034,05-02-2026,1145.3,114.53,28,Wallet,Delivered
O001230,C01056,R0118,09-01-2026,1198.54,0,31,Wallet,Delivered
O001231,C01181,R0090,12-12-2024,610.43,0,34,Wallet,Delivered
O001232,C01427,R0016,13-02-2025,1170.91,0,34,UPI,Delivered
O001233,C02322,R0098,23-04-2024,1454.82,145.48,21,UPI,Delivered
O001234,C04488,R0129,27-12-2025,376.96,0,54,Wallet,Delivered
O001235,C02966,R0015,22-10-2024,396.61,0,43,UPI,Refunded
O001236,C02355,R0051,11-07-2024,453.22,45.32,50,UPI,Cancelled
O001237,C01432,R0049,10-06-2024,1209.24,0,31,Wallet,Refunded
O001238,C03305,R0153,28-09-2025,633.62,0,37,Cash,Cancelled
O001239,C04664,R0177,09-12-2025,1012.81,101.28,33,Card,Delivered
O001240,C00869,R0197,10-12-2024,545.01,54.5,38,Card,Delivered
O001241,C02985,R0143,22-01-2026,1460.03,0,40,UPI,Refunded
O001242,C00245,R0135,24-08-2025,1479.99,0,52,Card,Delivered
O001243,C03145,R0107,23-08-2024,1510.05,151,57,UPI,Cancelled
O001244,C01330,R0068,01-04-2024,651.67,0,29,UPI,Cancelled
O001245,C02600,R0048,17-01-2026,1408.07,140.81,23,UPI,Refunded
O001246,C02955,R0113,12-10-2024,861.13,0,32,Wallet,Refunded
O001247,C03260,R0011,31-12-2025,668.82,0,51,Card,Delivered
O001248,C01101,R0073,22-09-2024,570.33,0,46,Card,Delivered
O001249,C01659,R0002,11-03-2026,1042.51,0,21,Card,Cancelled
O001250,C01168,R0176,10-01-2024,766.32,0,40,Card,Cancelled
O001251,C02974,R0168,15-09-2024,1384.22,0,23,Card,Delivered
O001252,C03034,R0190,05-05-2024,640.71,0,49,UPI,Cancelled
O001253,C00460,R0025,09-12-2025,1571.69,157.17,49,Card,Delivered
O001254,C00285,R0160,31-10-2024,334.51,33.45,38,UPI,Delivered
O001255,C03632,R0118,30-07-2025,955.94,95.59,43,UPI,Delivered
O001256,C00006,R0140,02-08-2024,1149.34,114.93,60,UPI,Delivered
O001257,C01864,R0093,27-05-2024,220.17,0,57,UPI,Delivered
O001258,C00642,R0113,17-09-2025,874.73,87.47,50,Card,Cancelled
O001259,C01951,R0077,20-05-2025,1045.64,0,52,Cash,Delivered
O001260,C01692,R0049,04-04-2025,1274.93,0,21,Cash,Cancelled
O001261,C01591,R0070,02-10-2024,404.51,40.45,24,UPI,Cancelled
O001262,C00276,R0091,22-08-2024,289.11,0,57,Wallet,Delivered
O001263,C03445,R0118,27-04-2026,292.07,0,40,UPI,Cancelled
O001264,C02877,R0191,12-11-2024,1184.02,118.4,47,Cash,Delivered
O001265,C04880,R0079,22-04-2024,836.47,83.65,43,UPI,Delivered
O001266,C00529,R0170,16-01-2024,957.21,95.72,24,UPI,Delivered
O001267,C04035,R0070,12-08-2024,716.74,0,33,UPI,Cancelled
O001268,C03871,R0131,10-06-2025,1486.77,0,22,UPI,Refunded
O001269,C00849,R0085,10-03-2026,1349.22,0,21,UPI,Refunded
O001270,C02949,R0005,24-12-2025,825.75,0,34,Card,Refunded
O001271,C02980,R0011,14-04-2025,554.74,0,37,UPI,Refunded
O001272,C03242,R0095,05-01-2026,612.9,0,56,UPI,Refunded
O001273,C02108,R0042,27-12-2025,488.52,0,60,Wallet,Delivered
O001274,C03724,R0042,10-06-2024,1035.86,0,39,UPI,Cancelled
O001275,C03221,R0117,09-05-2025,1449.99,145,56,Cash,Cancelled
O001276,C00883,R0042,17-06-2025,1175.12,117.51,48,UPI,Cancelled
O001277,C03539,R0158,07-04-2024,932.84,93.28,32,UPI,Delivered
O001278,C03691,R0108,06-12-2024,440.1,0,26,UPI,Delivered
O001279,C01973,R0087,27-05-2025,775.18,0,56,UPI,Delivered
O001280,C04741,R0131,25-03-2026,1542.95,0,35,Cash,Cancelled
O001281,C02871,R0088,10-03-2024,1246.04,0,43,UPI,Delivered
O001282,C04152,R0098,04-04-2026,495.23,0,55,Wallet,Delivered
O001283,C02739,R0124,23-01-2025,1079.55,107.95,30,UPI,Delivered
O001284,C00568,R0043,02-02-2025,611.07,61.11,50,Cash,Cancelled
O001285,C04486,R0082,19-03-2026,1302.51,0,35,Cash,Delivered
O001286,C00836,R0073,30-03-2025,794.77,0,53,UPI,Delivered
O001287,C02682,R0106,01-10-2024,1405.23,140.52,28,UPI,Refunded
O001288,C03082,R0109,07-04-2024,516.71,51.67,48,Cash,Delivered
O001289,C02081,R0195,02-04-2024,626.85,0,47,UPI,Cancelled
O001290,C02516,R0151,24-06-2025,1411.75,141.18,58,UPI,Delivered
O001291,C04667,R0158,19-06-2024,700.5,70.05,43,Wallet,Refunded
O001292,C02100,R0116,14-10-2025,316.44,31.64,57,Cash,Delivered
O001293,C01535,R0110,15-03-2025,276.62,27.66,27,UPI,Delivered
O001294,C03789,R0153,21-01-2024,807.15,0,60,UPI,Refunded
O001295,C01313,R0122,04-03-2026,385.94,38.59,37,Card,Delivered
O001296,C00228,R0188,11-02-2024,685.69,0,36,Card,Delivered
O001297,C01503,R0157,15-03-2026,678.78,0,24,Card,Delivered
O001298,C02228,R0001,04-09-2025,1296.49,129.65,25,Card,Refunded
O001299,C02030,R0027,28-11-2024,1431.06,143.11,58,UPI,Delivered
O001300,C04517,R0114,19-11-2024,974.33,0,47,UPI,Delivered
O001301,C02021,R0111,18-09-2024,1517.88,151.79,23,Wallet,Delivered
O001302,C01892,R0024,14-09-2025,322.18,0,53,UPI,Delivered
O001303,C00835,R0047,01-04-2024,789.37,0,45,Cash,Delivered
O001304,C02829,R0111,12-04-2026,1368.17,0,34,UPI,Delivered
O001305,C01206,R0048,04-09-2025,932.66,93.27,36,UPI,Delivered
O001306,C00443,R0092,06-10-2024,1071.21,0,30,UPI,Cancelled
O001307,C03721,R0066,28-12-2024,581.3,0,33,UPI,Delivered
O001308,C04463,R0056,03-01-2025,1001.42,0,46,Card,Delivered
O001309,C03054,R0027,23-03-2025,689.12,0,54,UPI,Delivered
O001310,C02728,R0163,22-06-2024,1395.01,139.5,49,UPI,Delivered
O001311,C01324,R0112,05-03-2024,1251.33,0,57,Wallet,Refunded
O001312,C00693,R0075,16-09-2024,1290.53,0,21,UPI,Refunded
O001313,C02701,R0056,23-02-2024,1327.4,132.74,36,Cash,Cancelled
O001314,C00365,R0059,21-11-2025,1509.62,0,41,Cash,Delivered
O001315,C02159,R0024,20-02-2025,782.94,0,40,UPI,Delivered
O001316,C01998,R0095,14-02-2026,1144.16,0,24,UPI,Delivered
O001317,C00554,R0108,27-09-2025,758.57,0,36,UPI,Cancelled
O001318,C00049,R0116,27-10-2024,773.18,77.32,35,UPI,Refunded
O001319,C02809,R0122,02-04-2026,548.77,54.88,44,Wallet,Cancelled
O001320,C00877,R0025,14-02-2024,522.07,52.21,53,UPI,Delivered
O001321,C03685,R0184,01-05-2025,1001.36,100.14,36,Cash,Delivered
O001322,C02612,R0129,29-04-2025,1075.09,107.51,49,Card,Delivered
O001323,C02458,R0127,01-11-2024,531.73,53.17,60,Card,Delivered
O001324,C01982,R0084,26-06-2024,1190.99,0,55,Cash,Delivered
O001325,C03588,R0076,17-10-2025,1151.46,115.15,28,UPI,Refunded
O001326,C02028,R0110,09-10-2024,1210.62,121.06,44,UPI,Delivered
O001327,C00290,R0040,02-04-2026,1454.88,145.49,60,UPI,Delivered
O001328,C03462,R0154,31-05-2025,1409.53,140.95,38,UPI,Delivered
O001329,C01015,R0070,01-12-2025,732.6,73.26,47,UPI,Delivered
O001330,C01660,R0172,31-08-2024,990.65,99.06,28,Cash,Delivered
O001331,C00755,R0145,11-01-2026,746.46,74.65,45,Cash,Delivered
O001332,C03266,R0026,18-10-2025,585.66,0,59,Cash,Delivered
O001333,C02829,R0098,20-01-2026,371.45,0,24,UPI,Delivered
O001334,C04241,R0025,13-09-2024,309.19,0,51,Cash,Delivered
O001335,C02146,R0090,15-02-2024,445.26,0,33,UPI,Delivered
O001336,C00998,R0108,15-02-2024,436.34,43.63,26,UPI,Delivered
O001337,C04813,R0160,29-01-2025,596.37,59.64,40,Wallet,Delivered
O001338,C04436,R0024,14-09-2024,412.27,0,48,Card,Delivered
O001339,C00872,R0061,13-07-2024,1372.63,0,48,UPI,Refunded
O001340,C01259,R0153,13-11-2024,633.37,0,58,UPI,Delivered
O001341,C01479,R0017,24-12-2025,1487.37,148.74,42,UPI,Delivered
O001342,C00821,R0058,30-07-2024,682.94,0,51,UPI,Delivered
O001343,C00829,R0056,24-07-2024,485.49,48.55,60,UPI,Delivered
O001344,C01082,R0031,05-10-2024,552.36,55.24,24,Cash,Cancelled
O001345,C03934,R0123,28-05-2025,1001.59,0,42,UPI,Delivered
O001346,C02307,R0059,27-12-2025,1055.55,0,33,UPI,Delivered
O001347,C01068,R0091,18-12-2025,347.97,34.8,60,UPI,Delivered
O001348,C03406,R0159,09-04-2024,407.43,40.74,43,Cash,Delivered
O001349,C00536,R0197,23-10-2024,325.44,0,38,UPI,Delivered
O001350,C00131,R0154,25-09-2024,538.52,53.85,37,UPI,Delivered
O001351,C01354,R0066,26-10-2025,1190.68,119.07,30,UPI,Delivered
O001352,C01230,R0137,02-09-2025,1310.17,0,54,UPI,Delivered
O001353,C01196,R0160,12-01-2024,397.89,0,60,UPI,Delivered
O001354,C03650,R0151,16-10-2024,1133.59,113.36,23,UPI,Delivered
O001355,C03319,R0197,11-05-2024,290.25,29.03,48,Card,Refunded
O001356,C04541,R0100,25-11-2025,934.75,0,45,UPI,Cancelled
O001357,C03845,R0020,11-08-2024,841.39,0,53,UPI,Delivered
O001358,C02321,R0010,07-06-2025,888.97,0,59,UPI,Delivered
O001359,C00964,R0069,24-04-2025,312.68,31.27,51,Cash,Refunded
O001360,C03912,R0179,14-04-2025,832.56,0,60,UPI,Refunded
O001361,C04747,R0093,22-03-2025,649.09,0,51,UPI,Delivered
O001362,C04047,R0093,27-08-2025,285.69,28.57,39,Cash,Delivered
O001363,C02225,R0041,18-04-2026,1243.46,0,28,UPI,Delivered
O001364,C04399,R0175,23-08-2025,435.74,43.57,42,Cash,Delivered
O001365,C02553,R0128,14-04-2025,1068.72,0,45,Cash,Refunded
O001366,C00430,R0043,18-01-2026,793.53,79.35,60,Cash,Refunded
O001367,C01882,R0018,16-08-2025,1466.04,0,27,Cash,Delivered
O001368,C03792,R0063,10-09-2024,899.51,89.95,34,Cash,Delivered
O001369,C02529,R0076,31-03-2026,1357.21,0,52,Card,Refunded
O001370,C04326,R0040,06-03-2024,656.4,65.64,24,UPI,Delivered
O001371,C00063,R0112,27-02-2025,1420.94,0,29,Card,Refunded
O001372,C02540,R0003,13-09-2025,980.98,98.1,48,Wallet,Delivered
O001373,C00794,R0109,01-01-2026,911.29,91.13,50,Wallet,Delivered
O001374,C00878,R0136,09-01-2026,993.22,99.32,39,UPI,Delivered
O001375,C04117,R0101,28-09-2024,1303.97,130.4,22,UPI,Refunded
O001376,C04569,R0170,05-04-2026,1335.7,0,27,Cash,Delivered
O001377,C01615,R0140,14-03-2026,468.13,46.81,48,Card,Cancelled
O001378,C03813,R0126,06-10-2024,1316.91,0,26,Card,Delivered
O001379,C03975,R0080,18-05-2025,1357.89,0,43,Wallet,Refunded
O001380,C04670,R0095,28-02-2026,1339.68,0,55,Wallet,Refunded
O001381,C01167,R0191,23-04-2025,678.05,67.8,42,UPI,Delivered
O001382,C03930,R0085,17-11-2025,451.75,0,58,UPI,Delivered
O001383,C04244,R0135,04-12-2024,946.07,0,27,Wallet,Delivered
O001384,C01961,R0042,22-03-2026,287.67,28.77,51,Wallet,Refunded
O001385,C02812,R0184,22-04-2024,1254.36,0,43,UPI,Delivered
O001386,C00597,R0100,18-03-2025,1254.95,125.5,34,Cash,Delivered
O001387,C02179,R0175,03-04-2025,571.49,57.15,22,UPI,Delivered
O001388,C03963,R0158,18-02-2025,948.87,94.89,58,UPI,Delivered
O001389,C03040,R0123,29-04-2024,653.93,65.39,51,UPI,Delivered
O001390,C00917,R0183,13-11-2024,780.23,78.02,59,UPI,Refunded
O001391,C00688,R0122,06-02-2025,556.48,0,34,UPI,Refunded
O001392,C00474,R0200,29-04-2024,1355,135.5,24,UPI,Refunded
O001393,C04897,R0006,19-08-2024,1389.66,138.97,36,UPI,Delivered
O001394,C01340,R0166,25-09-2025,730.91,0,35,Card,Cancelled
O001395,C00485,R0024,11-11-2024,1022.72,0,29,UPI,Delivered
O001396,C03452,R0064,22-04-2025,1093.01,0,33,UPI,Delivered
O001397,C00658,R0156,11-04-2025,1104.84,0,24,UPI,Delivered
O001398,C01831,R0051,18-06-2024,467.9,46.79,40,Wallet,Delivered
O001399,C04408,R0008,02-06-2025,895.54,0,40,Wallet,Refunded
O001400,C04162,R0171,07-08-2025,303.08,30.31,59,UPI,Cancelled
O001401,C02386,R0082,29-06-2024,1026.42,0,55,Card,Cancelled
O001402,C03862,R0061,12-10-2025,831.44,83.14,27,Card,Refunded
O001403,C04173,R0187,24-11-2025,443.7,44.37,50,Wallet,Delivered
O001404,C00927,R0132,21-03-2026,1164.38,116.44,55,Wallet,Delivered
O001405,C02292,R0056,07-03-2024,713.46,0,25,Card,Delivered
O001406,C02372,R0132,09-07-2025,455.3,0,48,Card,Delivered
O001407,C04879,R0158,27-02-2025,1511.24,151.12,31,Cash,Refunded
O001408,C02500,R0051,28-12-2024,337.73,0,34,UPI,Refunded
O001409,C00562,R0019,07-07-2024,810.83,0,54,UPI,Delivered
O001410,C01346,R0193,19-02-2024,353.97,35.4,52,UPI,Delivered
O001411,C03033,R0171,17-08-2025,523.12,0,51,UPI,Delivered
O001412,C04059,R0028,29-06-2024,1417.5,141.75,30,Card,Delivered
O001413,C00837,R0134,29-01-2024,1194.89,119.49,43,UPI,Delivered
O001414,C02465,R0097,23-04-2024,1058.03,105.8,56,Cash,Cancelled
O001415,C02236,R0170,04-01-2026,1532.03,0,34,UPI,Delivered
O001416,C04285,R0006,03-05-2025,575,57.5,59,Cash,Delivered
O001417,C01167,R0167,05-09-2025,1239.92,0,23,UPI,Delivered
O001418,C02222,R0058,21-02-2025,1444.39,144.44,23,Card,Delivered
O001419,C00197,R0126,05-07-2024,362.86,0,56,Wallet,Cancelled
O001420,C03295,R0126,12-11-2024,1045.53,104.55,43,UPI,Cancelled
O001421,C00310,R0042,28-03-2024,1502.34,0,55,Cash,Refunded
O001422,C00430,R0070,14-09-2024,365.6,36.56,26,UPI,Delivered
O001423,C00261,R0078,15-03-2026,471.11,47.11,53,Cash,Delivered
O001424,C04661,R0017,04-03-2025,1120.98,112.1,58,UPI,Delivered
O001425,C02430,R0198,10-04-2024,828.96,82.9,47,UPI,Delivered
O001426,C03589,R0013,21-02-2025,801.58,0,58,UPI,Refunded
O001427,C00093,R0150,09-08-2025,1497.91,0,34,UPI,Cancelled
O001428,C02424,R0089,31-03-2026,1141.66,114.17,34,Card,Delivered
O001429,C04926,R0144,06-03-2025,1399.88,139.99,50,Card,Delivered
O001430,C02895,R0101,29-10-2025,406.29,0,55,Wallet,Refunded
O001431,C04473,R0189,22-10-2025,612.09,0,21,UPI,Delivered
O001432,C01322,R0078,27-02-2025,1009.82,100.98,30,Wallet,Cancelled
O001433,C00581,R0092,09-08-2025,410.47,0,35,Wallet,Refunded
O001434,C03071,R0058,13-10-2025,1356.81,0,55,Cash,Delivered
O001435,C04767,R0003,14-12-2024,914.35,0,59,Cash,Delivered
O001436,C04429,R0170,07-02-2024,630.98,63.1,59,Cash,Delivered
O001437,C02645,R0125,28-04-2026,1024.23,0,46,Wallet,Refunded
O001438,C02498,R0104,09-02-2025,667.76,0,49,Cash,Cancelled
O001439,C03017,R0187,20-08-2024,794.64,79.46,36,Wallet,Delivered
O001440,C03185,R0008,17-04-2025,267.83,0,38,UPI,Delivered
O001441,C03860,R0008,18-04-2026,818.68,0,60,UPI,Delivered
O001442,C03061,R0191,10-02-2025,1134.43,0,53,UPI,Delivered
O001443,C02621,R0181,13-08-2025,407,0,48,Wallet,Delivered
O001444,C04366,R0082,04-07-2025,697.08,69.71,57,Cash,Delivered
O001445,C02369,R0151,18-12-2024,432.16,0,46,Cash,Delivered
O001446,C04192,R0028,05-12-2025,1362.56,136.26,29,UPI,Delivered
O001447,C03966,R0157,22-08-2024,626.41,0,32,UPI,Delivered
O001448,C00321,R0098,14-02-2024,1201.49,0,54,Cash,Delivered
O001449,C03849,R0125,03-12-2025,1534.4,153.44,37,UPI,Delivered
O001450,C01082,R0146,22-05-2024,1457.24,0,59,UPI,Refunded
O001451,C02023,R0042,28-03-2025,1451.04,0,54,UPI,Delivered
O001452,C04196,R0195,06-03-2024,1287.32,128.73,56,UPI,Refunded
O001453,C02348,R0003,11-08-2024,904.89,0,37,UPI,Delivered
O001454,C04281,R0131,22-01-2026,707.94,0,55,Card,Delivered
O001455,C01044,R0077,27-08-2025,869.68,86.97,43,UPI,Cancelled
O001456,C01542,R0123,28-10-2024,1357.14,0,60,Card,Refunded
O001457,C04960,R0141,12-12-2024,967.87,0,24,UPI,Cancelled
O001458,C03090,R0116,05-04-2026,568.57,0,51,UPI,Delivered
O001459,C00278,R0119,29-07-2025,350.52,0,52,Wallet,Delivered
O001460,C03730,R0193,18-04-2025,1060.29,0,30,UPI,Delivered
O001461,C02708,R0075,17-12-2024,1518.41,0,50,Wallet,Delivered
O001462,C01076,R0047,08-07-2025,512.78,51.28,25,Cash,Cancelled
O001463,C04202,R0044,11-08-2024,614.93,0,27,Cash,Refunded
O001464,C00268,R0030,26-12-2025,685.71,0,47,Card,Cancelled
O001465,C03790,R0183,04-04-2024,1111.66,111.17,47,UPI,Delivered
O001466,C02943,R0081,18-11-2024,415.32,0,38,UPI,Delivered
O001467,C02207,R0124,05-06-2024,1012.08,0,47,UPI,Delivered
O001468,C01294,R0180,14-04-2024,930.57,93.06,26,UPI,Cancelled
O001469,C04229,R0018,25-05-2024,1549.18,0,42,Cash,Delivered
O001470,C01441,R0070,11-02-2025,880.42,0,42,Cash,Cancelled
O001471,C01667,R0085,09-04-2024,441.69,44.17,56,Card,Cancelled
O001472,C02297,R0112,29-01-2024,1233.99,0,26,UPI,Delivered
O001473,C03795,R0147,14-02-2024,1170.05,0,39,UPI,Refunded
O001474,C04914,R0093,14-06-2024,1400.78,140.08,52,Wallet,Delivered
O001475,C02443,R0110,05-10-2024,1421.93,0,40,Wallet,Refunded
O001476,C02544,R0017,05-01-2025,297.61,29.76,53,Card,Cancelled
O001477,C03025,R0138,15-01-2024,1535.81,0,59,UPI,Delivered
O001478,C02869,R0131,27-07-2024,1383.43,0,29,UPI,Refunded
O001479,C02823,R0010,04-12-2024,1249,0,24,UPI,Delivered
O001480,C01246,R0100,10-04-2026,1406.09,140.61,22,UPI,Delivered
O001481,C04070,R0122,13-07-2025,881.55,0,39,Card,Refunded
O001482,C00058,R0116,31-03-2026,363.37,36.34,55,Wallet,Delivered
O001483,C03162,R0179,23-03-2026,651.62,0,39,Card,Delivered
O001484,C03478,R0105,15-01-2026,1504.19,0,36,Wallet,Refunded
O001485,C01800,R0075,25-02-2025,1137.1,0,23,UPI,Delivered
O001486,C03263,R0066,25-07-2024,1473.48,147.35,59,UPI,Refunded
O001487,C01647,R0094,26-01-2025,751.64,0,38,Card,Delivered
O001488,C03709,R0155,31-07-2024,407.56,40.76,36,UPI,Delivered
